,cost,opt,ratio,time,V,E,R
197,98,98,1.0,0.0006159829790703952,11,11,6
198,20,20,1.0,0.00017119402764365077,10,11,2
199,50,50,1.0,0.0003476860001683235,11,11,4
200,12,12,1.0,0.00016707897884771228,5,5,3
201,32,32,1.0,0.0002151600201614201,12,14,2
202,14,14,1.0,0.0002397070056758821,5,6,3
203,81,81,1.0,0.0005773319280706346,17,19,6
204,22,22,1.0,0.00015377806266769767,4,5,2
205,75,75,1.0,0.00034624908585101366,17,20,3
206,12,12,1.0,0.0001429149997420609,15,15,1
207,34,34,1.0,0.00022007606457918882,11,12,2
208,84,84,1.0,0.00045886600855737925,11,11,7
209,21,21,1.0,0.00017632596427574754,6,6,3
210,57,57,1.0,0.0003296549548394978,8,8,7
211,33,33,1.0,0.0005220380262471735,4,4,2
212,48,48,1.0,0.0002388719585724175,10,12,3
213,57,57,1.0,0.0002515599480830133,12,14,5
214,70,70,1.0,0.0005066050216555595,11,11,7
215,46,46,1.0,0.00023082300322130322,13,13,2
216,91,81,1.123456790123457,0.0006049639778211713,13,15,6
217,57,57,1.0,0.0004536819760687649,9,10,7
218,65,64,1.015625,0.0003521479666233063,16,18,4
219,54,54,1.0,0.0003218899364583194,11,13,5
220,26,26,1.0,0.0002999359858222306,12,14,2
221,20,20,1.0,0.00014167098561301827,13,13,1
222,50,50,1.0,0.0004011979908682406,9,9,6
223,14,14,1.0,0.00015123403863981366,3,3,2
224,20,20,1.0,0.00015374692156910896,3,3,2
225,18,18,1.0,0.000127561972476542,4,5,1
226,61,61,1.0,0.00042885803850367665,12,13,5
227,87,80,1.0875,0.0005628830404020846,12,14,7
228,76,76,1.0,0.0006156539893709123,10,12,6
229,22,22,1.0,0.00015239999629557133,3,3,2
230,106,105,1.0095238095238095,0.00038966198917478323,17,20,4
231,29,29,1.0,0.00019015494035556912,9,9,4
232,55,55,1.0,0.00023455597693100572,11,11,3
233,55,55,1.0,0.000567951996345073,17,20,7
234,114,114,1.0,0.0004913169541396201,17,18,7
235,51,51,1.0,0.00024347403086721897,5,5,4
236,34,34,1.0,0.00021834607468917966,8,9,2
237,68,68,1.0,0.00025797204580157995,16,17,3
238,48,48,1.0,0.00018795504001900554,8,9,4
239,57,57,1.0,0.00033762003295123577,7,7,5
240,86,86,1.0,0.0005883399862796068,13,13,6
241,40,40,1.0,0.00025485700462013483,11,13,3
242,14,14,1.0,0.00014681904576718807,3,3,2
243,37,37,1.0,0.00023351801792159677,6,7,3
244,45,45,1.0,0.0002572780358605087,14,15,4
245,56,56,1.0,0.00024230300914496183,17,20,3
246,40,40,1.0,0.00022723496658727527,11,12,3
247,8,8,1.0,0.0001451309653930366,3,3,2
248,4,4,1.0,0.00012790499022230506,6,7,1
249,16,16,1.0,0.00012039800640195608,5,6,1
250,53,53,1.0,0.0003294320194981992,11,12,4
251,40,40,1.0,0.0002609569928608835,6,7,4
252,16,16,1.0,0.0001408559619449079,16,16,1
253,66,66,1.0,0.00024061906151473522,11,13,3
254,41,41,1.0,0.00024348398437723517,6,7,5
255,54,54,1.0,0.00020148203475400805,15,16,2
256,33,33,1.0,0.00024711800506338477,7,8,3
257,12,12,1.0,0.0001293469686061144,10,11,1
258,8,8,1.0,0.00012592802522704005,6,6,1
259,15,15,1.0,0.00014318496687337756,4,5,2
260,36,36,1.0,0.00034488801611587405,13,14,4
261,18,18,1.0,0.0001510599977336824,3,3,2
262,8,8,1.0,0.000127937993966043,13,16,1
263,30,30,1.0,0.00014293589629232883,4,4,2
264,53,53,1.0,0.00032007397385314107,8,8,5
265,126,126,1.0,0.0009113849955610931,17,17,5
266,10,10,1.0,0.0003018040442839265,17,19,1
267,19,19,1.0,0.00025961099890992045,3,3,2
